year,state,state_po,state_fips,state_cen,state_ic,candidate_id,candidate_ballot_name,candidate_display,party_simplified,candidatevotes,totalvotes,vote_share,writein,source_row_count
2008,NEBRASKA,NE,31,46,35.0,charles-chuck-baldwin,"BALDWIN, CHARLES ""CHUCK""","Charles ""Chuck"" Baldwin",OTHER,2972,801281,0.0037090608662878567,False,1
2008,NEBRASKA,NE,31,46,35.0,write-in-blank,,Write-in/blank,OTHER,2837,801281,0.0035405806452418064,True,1
2008,NEBRASKA,NE,31,46,35.0,bob-barr,"BARR, BOB",Bob Barr,LIBERTARIAN,2740,801281,0.0034195244864161263,False,1
2008,NEBRASKA,NE,31,46,35.0,cynthia-mckinney,"MCKINNEY, CYNTHIA",Cynthia Mckinney,OTHER,1028,801281,0.0012829456832247363,False,1
2008,NEW HAMPSHIRE,NH,33,12,4.0,barack-obama,"OBAMA, BARACK H.",Barack Obama,DEMOCRAT,384826,710970,0.5412689705613458,False,1
2008,NEW HAMPSHIRE,NH,33,12,4.0,john-mccain,"MCCAIN, JOHN",John McCain,REPUBLICAN,316534,710970,0.44521428470962204,False,1
2008,NEW HAMPSHIRE,NH,33,12,4.0,ralph-nader,"NADER, RALPH",Ralph Nader,OTHER,3503,710970,0.004927071465743983,False,1
2008,NEW HAMPSHIRE,NH,33,12,4.0,write-in-blank,,Write-in/blank,OTHER,3359,710970,0.004724531274174719,True,1
2008,NEW HAMPSHIRE,NH,33,12,4.0,bob-barr,"BARR, BOB",Bob Barr,LIBERTARIAN,2748,710970,0.0038651419891134646,False,1
2008,NEW JERSEY,NJ,34,22,12.0,barack-obama,"OBAMA, BARACK H.",Barack Obama,DEMOCRAT,2215422,3868237,0.5727213715188599,False,1
2008,NEW JERSEY,NJ,34,22,12.0,john-mccain,"MCCAIN, JOHN",John McCain,REPUBLICAN,1613207,3868237,0.4170393385927491,False,1
2008,NEW JERSEY,NJ,34,22,12.0,ralph-nader,"NADER, RALPH",Ralph Nader,OTHER,21298,3868237,0.0055058674016095705,False,1
2008,NEW JERSEY,NJ,34,22,12.0,bob-barr,"BARR, BOB",Bob Barr,LIBERTARIAN,8441,3868237,0.002182131032819344,False,1
2008,NEW JERSEY,NJ,34,22,12.0,charles-chuck-baldwin,"BALDWIN, CHARLES ""CHUCK""","Charles ""Chuck"" Baldwin",OTHER,3956,3868237,0.001022688113473916,False,1
2008,NEW JERSEY,NJ,34,22,12.0,cynthia-mckinney,"MCKINNEY, CYNTHIA",Cynthia Mckinney,OTHER,3636,3868237,0.0009399630891281998,False,1
2008,NEW JERSEY,NJ,34,22,12.0,brian-moore,"MOORE, BRIAN",Brian Moore,OTHER,699,3868237,0.00018070247505517373,False,1
2008,NEW JERSEY,NJ,34,22,12.0,jeffery-boss,"BOSS, JEFFERY",Jeffery Boss,OTHER,639,3868237,0.00016519153299035194,False,1
2008,NEW JERSEY,NJ,34,22,12.0,roger-calero,"CALERO, ROGER",Roger Calero,OTHER,523,3868237,0.00013520371166502983,False,1
2008,NEW JERSEY,NJ,34,22,12.0,gloria-estella-la-riva,"LA RIVA, GLORIA ESTELLA",Gloria Estella La Riva,OTHER,416,3868237,0.00010754253164943099,False,1
2008,NEW MEXICO,NM,35,85,66.0,barack-obama,"OBAMA, BARACK H.",Barack Obama,DEMOCRAT,472422,830158,0.5690748026279335,False,1
2008,NEW MEXICO,NM,35,85,66.0,john-mccain,"MCCAIN, JOHN",John McCain,REPUBLICAN,346832,830158,0.4177903483433274,False,1
2008,NEW MEXICO,NM,35,85,66.0,ralph-nader,"NADER, RALPH",Ralph Nader,OTHER,5327,830158,0.006416850768167024,False,1
2008,NEW MEXICO,NM,35,85,66.0,bob-barr,"BARR, BOB",Bob Barr,LIBERTARIAN,2428,830158,0.002924744446237945,False,1
2008,NEW MEXICO,NM,35,85,66.0,charles-chuck-baldwin,"BALDWIN, CHARLES ""CHUCK""","Charles ""Chuck"" Baldwin",OTHER,1597,830158,0.0019237301814835248,False,1
2008,NEW MEXICO,NM,35,85,66.0,cynthia-mckinney,"MCKINNEY, CYNTHIA",Cynthia Mckinney,OTHER,1552,830158,0.001869523632850614,False,1
2008,NEVADA,NV,32,88,65.0,barack-obama,"OBAMA, BARACK H.",Barack Obama,DEMOCRAT,533736,967848,0.551466759243187,False,1
2008,NEVADA,NV,32,88,65.0,john-mccain,"MCCAIN, JOHN",John McCain,REPUBLICAN,412827,967848,0.42654115108984053,False,1
2008,NEVADA,NV,32,88,65.0,none-of-these-candidates,NONE OF THESE CANDIDATES,None Of These Candidates,OTHER,6267,967848,0.006475190319141022,False,1
2008,NEVADA,NV,32,88,65.0,ralph-nader,"NADER, RALPH",Ralph Nader,OTHER,6150,967848,0.006354303568328911,False,1
2008,NEVADA,NV,32,88,65.0,bob-barr,"BARR, BOB",Bob Barr,LIBERTARIAN,4263,967848,0.004404617253948967,False,1
2008,NEVADA,NV,32,88,65.0,charles-chuck-baldwin,"BALDWIN, CHARLES ""CHUCK""","Charles ""Chuck"" Baldwin",OTHER,3194,967848,0.003300104975161389,False,1
2008,NEVADA,NV,32,88,65.0,cynthia-mckinney,"MCKINNEY, CYNTHIA",Cynthia Mckinney,OTHER,1411,967848,0.0014578735503922103,False,1
2008,NEW YORK,NY,36,21,13.0,barack-obama,"OBAMA, BARACK H.",Barack Obama,DEMOCRAT,4645332,7722019,0.6015696154075767,False,1
2008,NEW YORK,NY,36,21,13.0,john-mccain,"MCCAIN, JOHN",John McCain,REPUBLICAN,2418323,7722019,0.313172371111752,False,1
2008,NEW YORK,NY,36,21,13.0,john-mccain,"MCCAIN, JOHN",John McCain,OTHER,334448,7722019,0.043310952744353516,False,2
2008,NEW YORK,NY,36,21,13.0,barack-obama,"OBAMA, BARACK H.",Barack Obama,OTHER,159613,7722019,0.02066985331167924,False,1
2008,NEW YORK,NY,36,21,13.0,blank-vote-scattering,BLANK VOTE/SCATTERING,Blank Vote/Scattering,OTHER,84701,7722019,0.010968763480120937,False,1
2008,NEW YORK,NY,36,21,13.0,ralph-nader,"NADER, RALPH",Ralph Nader,OTHER,41249,7722019,0.005341737698392092,False,1
2008,NEW YORK,NY,36,21,13.0,bob-barr,"BARR, BOB",Bob Barr,LIBERTARIAN,19596,7722019,0.002537678293720852,False,1
2008,NEW YORK,NY,36,21,13.0,cynthia-mckinney,"MCKINNEY, CYNTHIA",Cynthia Mckinney,OTHER,12801,7722019,0.0016577270788896013,False,1
2008,NEW YORK,NY,36,21,13.0,james-harris,"HARRIS, JAMES",James Harris,OTHER,3615,7722019,0.0004681418162788773,False,1
2008,NEW YORK,NY,36,21,13.0,gloria-estella-la-riva,"LA RIVA, GLORIA ESTELLA",Gloria Estella La Riva,OTHER,1639,7722019,0.0002122501900085975,False,1
2008,NEW YORK,NY,36,21,13.0,write-in-blank,,Write-in/blank,OTHER,702,7722019,9.090886722759942e-05,True,1
2008,OHIO,OH,39,31,24.0,barack-obama,"OBAMA, BARACK H.",Barack Obama,DEMOCRAT,2940044,5708350,0.5150427006052537,False,1
2008,OHIO,OH,39,31,24.0,john-mccain,"MCCAIN, JOHN",John McCain,REPUBLICAN,2677820,5708350,0.4691057836327485,False,1
2008,OHIO,OH,39,31,24.0,ralph-nader,"NADER, RALPH",Ralph Nader,OTHER,46242,5708350,0.008100764669300235,False,1
2008,OHIO,OH,39,31,24.0,bob-barr,"BARR, BOB",Bob Barr,LIBERTARIAN,19917,5708350,0.0034890993018998483,False,1
2008,OHIO,OH,39,31,24.0,charles-chuck-baldwin,"BALDWIN, CHARLES ""CHUCK""","Charles ""Chuck"" Baldwin",OTHER,12565,5708350,0.002201161456462901,False,1
2008,OHIO,OH,39,31,24.0,cynthia-mckinney,"MCKINNEY, CYNTHIA",Cynthia Mckinney,OTHER,8518,5708350,0.0014922000227736562,False,1
2008,OHIO,OH,39,31,24.0,brian-moore,"MOORE, BRIAN",Brian Moore,OTHER,2735,5708350,0.00047912268869287975,False,1
2008,OHIO,OH,39,31,24.0,write-in-blank,,Write-in/blank,OTHER,509,5708350,8.91676228682544e-05,True,1
2008,OKLAHOMA,OK,40,73,53.0,john-mccain,"MCCAIN, JOHN",John McCain,REPUBLICAN,960165,1462661,0.656450811226935,False,1
2008,OKLAHOMA,OK,40,73,53.0,barack-obama,"OBAMA, BARACK H.",Barack Obama,DEMOCRAT,502496,1462661,0.343549188773065,False,1
2008,OREGON,OR,41,92,72.0,barack-obama,"OBAMA, BARACK H.",Barack Obama,DEMOCRAT,1037291,1827864,0.5674880625692065,False,1
2008,OREGON,OR,41,92,72.0,john-mccain,"MCCAIN, JOHN",John McCain,REPUBLICAN,738475,1827864,0.40400981692292204,False,1
2008,OREGON,OR,41,92,72.0,ralph-nader,"NADER, RALPH",Ralph Nader,OTHER,18614,1827864,0.010183470980335518,False,1
2008,OREGON,OR,41,92,72.0,other,OTHER,Other,OTHER,13613,1827864,0.007447490622934748,False,1
2008,OREGON,OR,41,92,72.0,charles-chuck-baldwin,"BALDWIN, CHARLES ""CHUCK""","Charles ""Chuck"" Baldwin",OTHER,7693,1827864,0.00420873763037075,False,1
2008,OREGON,OR,41,92,72.0,write-in-blank,,Write-in/blank,LIBERTARIAN,7635,1827864,0.004177006604430089,False,1
2008,OREGON,OR,41,92,72.0,cynthia-mckinney,"MCKINNEY, CYNTHIA",Cynthia Mckinney,OTHER,4543,1827864,0.002485414669800379,False,1
2008,PENNSYLVANIA,PA,42,23,14.0,barack-obama,"OBAMA, BARACK H.",Barack Obama,DEMOCRAT,3276363,6013272,0.5448552801203738,False,1
2008,PENNSYLVANIA,PA,42,23,14.0,john-mccain,"MCCAIN, JOHN",John McCain,REPUBLICAN,2655885,6013272,0.4416705247991443,False,1
2008,PENNSYLVANIA,PA,42,23,14.0,ralph-nader,"NADER, RALPH",Ralph Nader,OTHER,42977,6013272,0.007147024115988766,False,1
2008,PENNSYLVANIA,PA,42,23,14.0,bob-barr,"BARR, BOB",Bob Barr,LIBERTARIAN,19912,6013272,0.003311341978210864,False,1
2008,PENNSYLVANIA,PA,42,23,14.0,write-in-blank,,Write-in/blank,OTHER,9955,6013272,0.0016555046902917414,True,1
2008,PENNSYLVANIA,PA,42,23,14.0,scattering,SCATTERING,Scattering,OTHER,8180,6013272,0.001360324295990602,False,1
2008,RHODE ISLAND,RI,44,15,5.0,barack-obama,"OBAMA, BARACK H.",Barack Obama,DEMOCRAT,296571,471766,0.6286400461245617,False,1
2008,RHODE ISLAND,RI,44,15,5.0,john-mccain,"MCCAIN, JOHN",John McCain,REPUBLICAN,165391,471766,0.35057846474735355,False,1
2008,RHODE ISLAND,RI,44,15,5.0,ralph-nader,"NADER, RALPH",Ralph Nader,OTHER,4829,471766,0.010236006833896466,False,1
2008,RHODE ISLAND,RI,44,15,5.0,write-in-blank,,Write-in/blank,OTHER,1999,471766,0.004237270172076835,True,1
2008,RHODE ISLAND,RI,44,15,5.0,bob-barr,"BARR, BOB",Bob Barr,LIBERTARIAN,1382,471766,0.0029294183981041447,False,1
2008,RHODE ISLAND,RI,44,15,5.0,cynthia-mckinney,"MCKINNEY, CYNTHIA",Cynthia Mckinney,OTHER,797,471766,0.0016893968620036205,False,1
2008,RHODE ISLAND,RI,44,15,5.0,charles-chuck-baldwin,"BALDWIN, CHARLES ""CHUCK""","Charles ""Chuck"" Baldwin",OTHER,675,471766,0.0014307940801159898,False,1
2008,RHODE ISLAND,RI,44,15,5.0,gloria-estella-la-riva,"LA RIVA, GLORIA ESTELLA",Gloria Estella La Riva,OTHER,122,471766,0.00025860278188763073,False,1
2008,SOUTH CAROLINA,SC,45,57,48.0,john-mccain,"MCCAIN, JOHN",John McCain,REPUBLICAN,1034896,1920969,0.5387364397863786,False,1
2008,SOUTH CAROLINA,SC,45,57,48.0,barack-obama,"OBAMA, BARACK H.",Barack Obama,DEMOCRAT,862449,1920969,0.4489656001736624,False,1
2008,SOUTH CAROLINA,SC,45,57,48.0,bob-barr,"BARR, BOB",Bob Barr,LIBERTARIAN,7283,1920969,0.0037913157370056466,False,1
2008,SOUTH CAROLINA,SC,45,57,48.0,charles-chuck-baldwin,"BALDWIN, CHARLES ""CHUCK""","Charles ""Chuck"" Baldwin",OTHER,6827,1920969,0.003553935539823912,False,1
2008,SOUTH CAROLINA,SC,45,57,48.0,ralph-nader,"NADER, RALPH",Ralph Nader,OTHER,5053,1920969,0.0026304432814897066,False,1
2008,SOUTH CAROLINA,SC,45,57,48.0,cynthia-mckinney,"MCKINNEY, CYNTHIA",Cynthia Mckinney,OTHER,4461,1920969,0.002322265481639735,False,1
2008,SOUTH DAKOTA,SD,46,45,37.0,john-mccain,"MCCAIN, JOHN",John McCain,REPUBLICAN,203054,381975,0.5315897637279927,False,1
2008,SOUTH DAKOTA,SD,46,45,37.0,barack-obama,"OBAMA, BARACK H.",Barack Obama,DEMOCRAT,170924,381975,0.44747431114601743,False,1
2008,SOUTH DAKOTA,SD,46,45,37.0,ralph-nader,"NADER, RALPH",Ralph Nader,OTHER,4267,381975,0.011170888147130048,False,1
2008,SOUTH DAKOTA,SD,46,45,37.0,charles-chuck-baldwin,"BALDWIN, CHARLES ""CHUCK""","Charles ""Chuck"" Baldwin",OTHER,1895,381975,0.004961057660841678,False,1
2008,SOUTH DAKOTA,SD,46,45,37.0,bob-barr,"BARR, BOB",Bob Barr,LIBERTARIAN,1835,381975,0.004803979318018195,False,1
2008,TENNESSEE,TN,47,62,54.0,john-mccain,"MCCAIN, JOHN",John McCain,REPUBLICAN,1479178,2599749,0.5689695428289423,False,1
2008,TENNESSEE,TN,47,62,54.0,barack-obama,"OBAMA, BARACK H.",Barack Obama,DEMOCRAT,1087437,2599749,0.4182853806271298,False,1
2008,TENNESSEE,TN,47,62,54.0,write-in-blank,,Write-in/blank,OTHER,33134,2599749,0.012745076543927895,False,1
2008,TEXAS,TX,48,74,49.0,john-mccain,"MCCAIN, JOHN",John McCain,REPUBLICAN,4479328,8077795,0.5545236045232641,False,1
2008,TEXAS,TX,48,74,49.0,barack-obama,"OBAMA, BARACK H.",Barack Obama,DEMOCRAT,3528633,8077795,0.4368312144588963,False,1
2008,TEXAS,TX,48,74,49.0,bob-barr,"BARR, BOB",Bob Barr,LIBERTARIAN,56116,8077795,0.006946945298809885,False,1
2008,TEXAS,TX,48,74,49.0,write-in-blank,,Write-in/blank,OTHER,7967,8077795,0.000986284004483897,True,1
2008,TEXAS,TX,48,74,49.0,ralph-nader,"NADER, RALPH",Ralph Nader,OTHER,5751,8077795,0.0007119517145458631,True,1
2008,UTAH,UT,49,87,67.0,john-mccain,"MCCAIN, JOHN",John McCain,REPUBLICAN,596030,952370,0.6258386971450172,False,1
2008,UTAH,UT,49,87,67.0,barack-obama,"OBAMA, BARACK H.",Barack Obama,DEMOCRAT,327670,952370,0.3440574566607516,False,1
2008,UTAH,UT,49,87,67.0,charles-chuck-baldwin,"BALDWIN, CHARLES ""CHUCK""","Charles ""Chuck"" Baldwin",OTHER,12012,952370,0.012612745046568036,False,1
2008,UTAH,UT,49,87,67.0,ralph-nader,"NADER, RALPH",Ralph Nader,OTHER,8416,952370,0.00883690162436868,False,1
2008,UTAH,UT,49,87,67.0,bob-barr,"BARR, BOB",Bob Barr,LIBERTARIAN,6966,952370,0.007314384115417327,False,1
2008,UTAH,UT,49,87,67.0,cynthia-mckinney,"MCKINNEY, CYNTHIA",Cynthia Mckinney,OTHER,982,952370,0.0010311118577863646,False,1
2008,UTAH,UT,49,87,67.0,gloria-estella-la-riva,"LA RIVA, GLORIA ESTELLA",Gloria Estella La Riva,OTHER,262,952370,0.0002751031636863824,False,1
2008,UTAH,UT,49,87,67.0,write-in-blank,,Write-in/blank,OTHER,32,952370,3.360038640444365e-05,True,1
2008,VIRGINIA,VA,51,54,40.0,barack-obama,"OBAMA, BARACK H.",Barack Obama,DEMOCRAT,1959532,3723260,0.5262946987317566,False,1
2008,VIRGINIA,VA,51,54,40.0,john-mccain,"MCCAIN, JOHN",John McCain,REPUBLICAN,1725005,3723260,0.46330500690255316,False,1
2008,VIRGINIA,VA,51,54,40.0,ralph-nader,"NADER, RALPH",Ralph Nader,OTHER,11483,3723260,0.00308412520210783,False,1
2008,VIRGINIA,VA,51,54,40.0,bob-barr,"BARR, BOB",Bob Barr,LIBERTARIAN,11067,3723260,0.0029723951590810206,False,1
2008,VIRGINIA,VA,51,54,40.0,charles-chuck-baldwin,"BALDWIN, CHARLES ""CHUCK""","Charles ""Chuck"" Baldwin",OTHER,7474,3723260,0.0020073806288037903,False,1
2008,VIRGINIA,VA,51,54,40.0,write-in-blank,,Write-in/blank,OTHER,6355,3723260,0.0017068375563350398,True,1
2008,VIRGINIA,VA,51,54,40.0,cynthia-mckinney,"MCKINNEY, CYNTHIA",Cynthia Mckinney,OTHER,2344,3723260,0.0006295558193626016,False,1
2008,VERMONT,VT,50,13,6.0,barack-obama,"OBAMA, BARACK H.",Barack Obama,DEMOCRAT,219262,325046,0.6745568319560924,False,1
2008,VERMONT,VT,50,13,6.0,john-mccain,"MCCAIN, JOHN",John McCain,REPUBLICAN,98974,325046,0.30449228724549754,False,1
2008,VERMONT,VT,50,13,6.0,ralph-nader,"NADER, RALPH",Ralph Nader,OTHER,3339,325046,0.010272392215255687,False,1
2008,VERMONT,VT,50,13,6.0,write-in-blank,,Write-in/blank,OTHER,1464,325046,0.004503977898512826,True,1
2008,VERMONT,VT,50,13,6.0,bob-barr,"BARR, BOB",Bob Barr,LIBERTARIAN,1067,325046,0.0032826123071811376,False,1
2008,VERMONT,VT,50,13,6.0,charles-chuck-baldwin,"BALDWIN, CHARLES ""CHUCK""","Charles ""Chuck"" Baldwin",OTHER,500,325046,0.0015382438177980963,False,1
2008,VERMONT,VT,50,13,6.0,roger-calero,"CALERO, ROGER",Roger Calero,OTHER,150,325046,0.00046147314533942886,False,1
2008,VERMONT,VT,50,13,6.0,gloria-estella-la-riva,"LA RIVA, GLORIA ESTELLA",Gloria Estella La Riva,OTHER,149,325046,0.0004583966577038327,False,1
2008,VERMONT,VT,50,13,6.0,brian-moore,"MOORE, BRIAN",Brian Moore,OTHER,141,325046,0.00043378475661906313,False,1
2008,WASHINGTON,WA,53,91,73.0,barack-obama,"OBAMA, BARACK H.",Barack Obama,DEMOCRAT,1750848,3036878,0.5765289221364835,False,1
2008,WASHINGTON,WA,53,91,73.0,john-mccain,"MCCAIN, JOHN",John McCain,REPUBLICAN,1229216,3036878,0.40476304942114893,False,1
2008,WASHINGTON,WA,53,91,73.0,ralph-nader,"NADER, RALPH",Ralph Nader,OTHER,29489,3036878,0.009710301171136937,False,1
2008,WASHINGTON,WA,53,91,73.0,bob-barr,"BARR, BOB",Bob Barr,LIBERTARIAN,12728,3036878,0.004191146302222217,False,1
2008,WASHINGTON,WA,53,91,73.0,charles-chuck-baldwin,"BALDWIN, CHARLES ""CHUCK""","Charles ""Chuck"" Baldwin",OTHER,9432,3036878,0.003105821175562535,False,1
2008,WASHINGTON,WA,53,91,73.0,cynthia-mckinney,"MCKINNEY, CYNTHIA",Cynthia Mckinney,OTHER,3819,3036878,0.0012575414619882656,False,1
2008,WASHINGTON,WA,53,91,73.0,gloria-estella-la-riva,"LA RIVA, GLORIA ESTELLA",Gloria Estella La Riva,OTHER,705,3036878,0.00023214630288078745,False,1
2008,WASHINGTON,WA,53,91,73.0,james-harris,"HARRIS, JAMES",James Harris,OTHER,641,3036878,0.00021107202857671595,False,1
2008,WISCONSIN,WI,55,35,25.0,barack-obama,"OBAMA, BARACK H.",Barack Obama,DEMOCRAT,1677211,2983417,0.5621778651794235,False,1
2008,WISCONSIN,WI,55,35,25.0,john-mccain,"MCCAIN, JOHN",John McCain,REPUBLICAN,1262393,2983417,0.4231366248834809,False,1
2008,WISCONSIN,WI,55,35,25.0,ralph-nader,"NADER, RALPH",Ralph Nader,OTHER,17605,2983417,0.005900951828054878,False,1
2008,WISCONSIN,WI,55,35,25.0,bob-barr,"BARR, BOB",Bob Barr,LIBERTARIAN,8858,2983417,0.002969078744272088,False,1
2008,WISCONSIN,WI,55,35,25.0,scattering,SCATTERING,Scattering,OTHER,6521,2983417,0.0021857487572136246,False,1
2008,WISCONSIN,WI,55,35,25.0,charles-chuck-baldwin,"BALDWIN, CHARLES ""CHUCK""","Charles ""Chuck"" Baldwin",OTHER,5072,2983417,0.0017000640540695451,False,1
2008,WISCONSIN,WI,55,35,25.0,cynthia-mckinney,"MCKINNEY, CYNTHIA",Cynthia Mckinney,OTHER,4216,2983417,0.001413144726332256,False,1
2008,WISCONSIN,WI,55,35,25.0,jeffrey-wamboldt,"WAMBOLDT, JEFFREY",Jeffrey Wamboldt,OTHER,764,2983417,0.00025608220372814127,False,1
2008,WISCONSIN,WI,55,35,25.0,brian-moore,"MOORE, BRIAN",Brian Moore,OTHER,540,2983417,0.0001810005104884768,False,1
2008,WISCONSIN,WI,55,35,25.0,gloria-estella-la-riva,"LA RIVA, GLORIA ESTELLA",Gloria Estella La Riva,OTHER,237,2983417,7.943911293660927e-05,False,1
2008,WEST VIRGINIA,WV,54,55,56.0,john-mccain,"MCCAIN, JOHN",John McCain,REPUBLICAN,397466,713451,0.5571034310695478,False,1
2008,WEST VIRGINIA,WV,54,55,56.0,barack-obama,"OBAMA, BARACK H.",Barack Obama,DEMOCRAT,303857,713451,0.42589750382296754,False,1
2008,WEST VIRGINIA,WV,54,55,56.0,ralph-nader,"NADER, RALPH",Ralph Nader,OTHER,7219,713451,0.010118424390743022,False,1
2008,WEST VIRGINIA,WV,54,55,56.0,charles-chuck-baldwin,"BALDWIN, CHARLES ""CHUCK""","Charles ""Chuck"" Baldwin",OTHER,2465,713451,0.0034550375568889805,False,1
2008,WEST VIRGINIA,WV,54,55,56.0,cynthia-mckinney,"MCKINNEY, CYNTHIA",Cynthia Mckinney,OTHER,2355,713451,0.003300857381936531,False,1
2008,WEST VIRGINIA,WV,54,55,56.0,write-in-blank,,Write-in/blank,OTHER,89,713451,0.00012474577791607273,True,1
2008,WYOMING,WY,56,83,68.0,john-mccain,"MCCAIN, JOHN",John McCain,REPUBLICAN,164958,254904,0.6471377459749553,False,1
2008,WYOMING,WY,56,83,68.0,barack-obama,"OBAMA, BARACK H.",Barack Obama,DEMOCRAT,82868,254904,0.32509493770203685,False,1
2008,WYOMING,WY,56,83,68.0,write-in-blank,,Write-in/blank,OTHER,5238,254904,0.02054891253177667,True,2
2008,WYOMING,WY,56,83,68.0,bob-barr,"BARR, BOB",Bob Barr,LIBERTARIAN,1594,254904,0.0062533345887079055,False,1
2008,WYOMING,WY,56,83,68.0,over-vote,OVER VOTE,Over Vote,OTHER,246,254904,0.0009650692025233029,False,1
2012,ALASKA,AK,2,94,81.0,mitt-romney,"ROMNEY, MITT",Mitt Romney,REPUBLICAN,164676,300495,0.5480157739729447,False,1
2012,ALASKA,AK,2,94,81.0,barack-obama,"OBAMA, BARACK H.",Barack Obama,DEMOCRAT,122640,300495,0.40812659112464433,False,1
2012,ALASKA,AK,2,94,81.0,gary-johnson,"JOHNSON, GARY",Gary Johnson,LIBERTARIAN,7392,300495,0.02459941097189637,False,1
2012,ALASKA,AK,2,94,81.0,jill-stein,"STEIN, JILL",Jill Stein,OTHER,2917,300495,0.009707316261501855,False,1
2012,ALASKA,AK,2,94,81.0,write-in-blank,,Write-in/blank,OTHER,2870,300495,0.009550907669012796,True,1
2012,ALABAMA,AL,1,63,41.0,mitt-romney,"ROMNEY, MITT",Mitt Romney,REPUBLICAN,1255925,2074338,0.6054582232982282,False,1
2012,ALABAMA,AL,1,63,41.0,barack-obama,"OBAMA, BARACK H.",Barack Obama,DEMOCRAT,795696,2074338,0.3835903309875247,False,1
2012,ALABAMA,AL,1,63,41.0,write-in-blank,,Write-in/blank,OTHER,22717,2074338,0.010951445714247148,True,2
2012,ARKANSAS,AR,5,71,42.0,mitt-romney,"ROMNEY, MITT",Mitt Romney,REPUBLICAN,647744,1069468,0.6056693608410911,False,1
2012,ARKANSAS,AR,5,71,42.0,barack-obama,"OBAMA, BARACK H.",Barack Obama,DEMOCRAT,394409,1069468,0.36878990301720105,False,1
2012,ARKANSAS,AR,5,71,42.0,gary-johnson,"JOHNSON, GARY",Gary Johnson,LIBERTARIAN,16276,1069468,0.015218781674627011,False,1
2012,ARKANSAS,AR,5,71,42.0,jill-stein,"STEIN, JILL",Jill Stein,OTHER,9305,1069468,0.008700587581863132,False,1
2012,ARKANSAS,AR,5,71,42.0,gloria-estella-la-riva,"LA RIVA, GLORIA ESTELLA",Gloria Estella La Riva,OTHER,1734,1069468,0.001621366885217697,False,1
2012,ARIZONA,AZ,4,86,61.0,mitt-romney,"ROMNEY, MITT",Mitt Romney,REPUBLICAN,1233654,2299254,0.536545331659747,False,1
2012,ARIZONA,AZ,4,86,61.0,barack-obama,"OBAMA, BARACK H.",Barack Obama,DEMOCRAT,1025232,2299254,0.44589766941799386,False,1
2012,ARIZONA,AZ,4,86,61.0,gary-johnson,"JOHNSON, GARY",Gary Johnson,LIBERTARIAN,32100,2299254,0.013961049975339828,False,1
2012,ARIZONA,AZ,4,86,61.0,jill-stein,"STEIN, JILL",Jill Stein,OTHER,7816,2299254,0.0033993634457089123,False,1
2012,ARIZONA,AZ,4,86,61.0,write-in-blank,,Write-in/blank,OTHER,452,2299254,0.0001965855012103926,True,1
2012,CALIFORNIA,CA,6,93,71.0,barack-obama,"OBAMA, BARACK H.",Barack Obama,DEMOCRAT,7854285,13038547,0.6023895914168964,False,1
2012,CALIFORNIA,CA,6,93,71.0,mitt-romney,"ROMNEY, MITT",Mitt Romney,REPUBLICAN,4839958,13038547,0.371203785207048,False,1
2012,CALIFORNIA,CA,6,93,71.0,gary-johnson,"JOHNSON, GARY",Gary Johnson,LIBERTARIAN,143221,13038547,0.010984429476689388,False,1
2012,CALIFORNIA,CA,6,93,71.0,jill-stein,"STEIN, JILL",Jill Stein,OTHER,85638,13038547,0.006568063143845706,False,1
2012,CALIFORNIA,CA,6,93,71.0,roseanne-barr,"BARR, ROSEANNE",Roseanne Barr,OTHER,53824,13038547,0.004128067337564531,False,1
2012,CALIFORNIA,CA,6,93,71.0,thomas-conrad-tom-hoefling,"HOEFLING, THOMAS CONRAD ""TOM""","Thomas Conrad ""Tom"" Hoefling",OTHER,38372,13038547,0.0029429659608543805,False,1
2012,CALIFORNIA,CA,6,93,71.0,write-in-blank,,Write-in/blank,OTHER,23249,13038547,0.0017830974571016235,True,1
2012,COLORADO,CO,8,84,62.0,barack-obama,"OBAMA, BARACK H.",Barack Obama,DEMOCRAT,1323101,2569516,0.5149222655161517,False,1
2012,COLORADO,CO,8,84,62.0,mitt-romney,"ROMNEY, MITT",Mitt Romney,REPUBLICAN,1185243,2569516,0.4612709163904798,False,1
2012,COLORADO,CO,8,84,62.0,gary-johnson,"JOHNSON, GARY",Gary Johnson,LIBERTARIAN,35545,2569516,0.013833344489779398,False,1
2012,COLORADO,CO,8,84,62.0,jill-stein,"STEIN, JILL",Jill Stein,OTHER,7508,2569516,0.0029219510600439927,False,1
2012,COLORADO,CO,8,84,62.0,virgil-hamlin-goode-jr,"GOODE, VIRGIL HAMLIN, JR.",Virgil Hamlin Goode Jr.,OTHER,6234,2569516,0.002426137840745105,False,1
2012,COLORADO,CO,8,84,62.0,roseanne-barr,"BARR, ROSEANNE",Roseanne Barr,OTHER,5057,2569516,0.0019680749215027268,False,1
2012,COLORADO,CO,8,84,62.0,jill-ann-reed,"REED, JILL ANN",Jill Ann Reed,OTHER,2588,2569516,0.001007193572641696,False,1
2012,COLORADO,CO,8,84,62.0,ross-carl-rocky-anderson,"ANDERSON, ROSS CARL ""ROCKY""","Ross Carl ""Rocky"" Anderson",OTHER,1262,2569516,0.000491143079085711,False,1
